"#zikavirus"	"isenseIRC"	2445149407	"RT @UCLGlobalHealth: .@CDCgov confirm 683 cases of #ZikaVirus in #PuertoRico including one death & 65 cases in pregnant women: https://t.co…"	727421062095450000	"Tue May 03 10:54:30 CEST 2016"	"UCLGlobalHealth"	31697481	".@CDCgov confirm 683 cases of #ZikaVirus in #PuertoRico including one death & 65 cases in pregnant women: https://t.co/YPBcI5MYjx"	727420100740059000
"#zikavirus"	"nerdmom40"	711757526912467000	"RT @DoughertyNews9: CBS reports the #ZikaVirus has been found in a 2nd species of mosquitos. #OK included in this threat also @NEWS9 https:…"	727419979948134000	"Tue May 03 10:50:12 CEST 2016"	"DoughertyNews9"	55475057	"CBS reports the #ZikaVirus has been found in a 2nd species of mosquitos. #OK included in this threat also @NEWS9 https://t.co/KOjxFn199T"	727312156274782000
"#zikavirus"	"hellunatic"	2936076447	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727417201578381000	"Tue May 03 10:39:10 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"BrennenCWeasley"	724643792	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727409634273845000	"Tue May 03 10:09:06 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"marshgroup"	2574448909	"RT @viroscape: Yesterday's #zika interview on @BBCevex with Conor Bradford, starts 1:03:16 #zikavirus #microcephaly #Rio2016 : https://t.co…"	727409203824972000	"Tue May 03 10:07:23 CEST 2016"	"viroscape"	2549947105	"Yesterday's #zika interview on @BBCevex with Conor Bradford, starts 1:03:16 #zikavirus #microcephaly #Rio2016 : https://t.co/g1h2YreYmi"	727407149618487000
"#zikavirus"	"didaznan"	2263174137	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727407437943198000	"Tue May 03 10:00:22 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"MarionKoopmans"	330164748	"RT @EVAg_EU: A #Zikavirus placental isolate from Surinam 2016 is now available in our catalog thanks to @MarionKoopmans ! https://t.co/RQgm…"	727405015661425000	"Tue May 03 09:50:44 CEST 2016"	"EVAg_EU"	4066996654	"A #Zikavirus placental isolate from Surinam 2016 is now available in our catalog thanks to @MarionKoopmans ! https://t.co/RQgm8GyAM5"	727403945015005000
"#zikavirus"	"Mxnahhh"	2251514347	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727401362179289000	"Tue May 03 09:36:13 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"_ainnadzirah_"	2949282368	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727400803456025000	"Tue May 03 09:34:00 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"JerryT88"	72137855	"RT @LionelYEG: First time plaquing #ZikaVirus, wish me luck @profvrr . Hope we find an antiviral! https://t.co/bHMxAHxJHs"	727399772265566000	"Tue May 03 09:29:54 CEST 2016"	"LionelYEG"	2858152724	"First time plaquing #ZikaVirus, wish me luck @profvrr . Hope we find an antiviral! https://t.co/bHMxAHxJHs"	727245491872784000
"#zikavirus"	"NHAlia_MAsri"	1018766924	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727394668359602000	"Tue May 03 09:09:37 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"heidi5969"	28120619	"RT @profvrr: Announcing Virus Watch, a new video series exploring the amazing world of viruses - short and visual #ZikaVirus https://t.co/q…"	727394089348510000	"Tue May 03 09:07:19 CEST 2016"	"profvrr"	14095644	"Announcing Virus Watch, a new video series exploring the amazing world of viruses - short and visual #ZikaVirus https://t.co/qdX0HQdWNc"	727156403148865000
"#zikavirus"	"abdulmuiz488"	3035857249	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727388789904011000	"Tue May 03 08:46:16 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"_BOOBY_"	833425087	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727388247744086000	"Tue May 03 08:44:07 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"AcurusSolutions"	3039638047	"RT @CDCtravel: Planning #travel to countries with #ZikaVirus? Prepare for your trip - learn how to prevent bug bites: https://t.co/hndAvBhh…"	727377037195760000	"Tue May 03 07:59:34 CEST 2016"	"CDCtravel"	175495448	"Planning #travel to countries with #ZikaVirus? Prepare for your trip - learn how to prevent bug bites: https://t.co/hndAvBhhso"	726079879259677000
"#zikavirus"	"MotherGoos3"	373569258	"RT @dbelteshazzar1: #zika #ZikaVirus is Bio-warfare https://t.co/jPh58PUEeo"	727375736978477000	"Tue May 03 07:54:24 CEST 2016"	"dbelteshazzar1"	3246330818	"#zika #ZikaVirus is Bio-warfare https://t.co/jPh58PUEeo"	727374322981958000
"#zikavirus"	"zakira_iman"	954994284	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727372073710973000	"Tue May 03 07:39:50 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"MAinuddin98"	286032387	"RT @ClassicPict: Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	727371271718072000	"Tue May 03 07:36:39 CEST 2016"	"ClassicPict"	918346674	"Mosquitoes kill more annually than Sharks. #ZikaVirus https://t.co/P2xi13Vx2Z"	694157300836274000
"#zikavirus"	"AbadiDolat"	4847563582	"RT @WFUNA: RT @WHO is dispelling rumours around Zika & microcephaly. See the facts about #ZikaVirus: https://t.co/l05vMmWJuF"	727369729187430000	"Tue May 03 07:30:31 CEST 2016"	"WFUNA"	34711527	"RT @WHO is dispelling rumours around Zika & microcephaly. See the facts about #ZikaVirus: https://t.co/l05vMmWJuF"	727240014950716000
