user_screen_name	friend_id	friend_screen_name	friends_#followers	friends_#followings	friends_#statuses
vote_leave	515520108	RebeccaHarrisMP	3619	644	5510
vote_leave	32485730	BBCsarahsmith	11304	670	1627
vote_leave	215935252	JasonFarrellSky	4531	1158	5548
vote_leave	19407599	kitmalthouse	4244	363	1279
vote_leave	20356313	nickdebois	13700	4293	28476
vote_leave	100597724	RichieRees	18763	1985	4152
vote_leave	4897196079	GarethBaconAM	585	197	1086
vote_leave	2317393614	Tell_Karen	2917	1413	3939
vote_leave	105236496	RobDotHutton	15404	1184	30774
vote_leave	873819098	HenrySmithMP	6685	120	11839
vote_leave	366656774	tonygallagher	26778	306	6291
vote_leave	169426475	JunckerEU	314310	961	1440
vote_leave	219738253	tintodog	254	281	6473
vote_leave	23925278	gazcon	881	530	10896
vote_leave	1387141939	DaveTheBrief	745	1066	3523
vote_leave	735237286548365312	dawn_johnston71	28	55	38
vote_leave	1541364193	britainelects	81647	8	9397
vote_leave	19811190	paulmasonnews	300141	2835	24154
vote_leave	757537572	LanceForman	208	126	351
vote_leave	28070377	gunnarmenzel	774	1055	2908
vote_leave	5838002	IainDale	81275	2295	62503
vote_leave	938591299	danielmgmoylan	827	371	11930
vote_leave	1722829178	SuellaFernandes	3538	489	1667
vote_leave	21560838	TheaDickinson	7899	1725	38925
vote_leave	248139843	NevaMeetUrHeros	880	556	23691
vote_leave	20688804	frankfieldteam	13371	251	926
vote_leave	236588290	mimsdavies	3563	1640	10025
vote_leave	19457805	OliverCooper	11302	3832	38062
vote_leave	101715738	sarahjanesewell	3635	2708	17754
vote_leave	1382753540	avemariarebecca	1935	1333	6973
vote_leave	1513382018	Nus_Ghani	4627	818	4922
vote_leave	207697553	mariacaulfield	5527	2913	9197
vote_leave	2826192370	MrBritishTurtle	20	37	165
vote_leave	206363542	AmandeepBhogal	3183	504	1403
vote_leave	759067032	murrisonMP	4831	1089	2573
vote_leave	1655569938	MarcusFysh	3298	2247	3564
vote_leave	19346439	LouiseMensch	100710	11005	175990
vote_leave	2830163865	_hanimustafa	1936	582	7840
vote_leave	973005421	DJack_Journo	5034	1425	35654
vote_leave	2779389582	SteveHiltonx	14631	1218	3429
vote_leave	41901500	davidburrowesmp	8901	885	2234
vote_leave	16683666	spectator	91695	460	46121
vote_leave	2549709805	lawyers4animals	5414	5904	46534
vote_leave	114412574	benglaze	3270	2750	6516
vote_leave	1282992704	LordAshcroft	56697	185	9679
vote_leave	16692859	hendopolis	45980	5616	37281
vote_leave	41394240	steve_hawkes	26297	4206	53054
vote_leave	347959437	FelicityMorse	29799	10608	40104
vote_leave	48737698	carldinnen	5399	805	5608
vote_leave	19108267	RebeccaKeating	3707	1436	3105
vote_leave	474180693	EdwardLeighMP	2261	115	289
vote_leave	163242135	tamcohen	6678	1308	3561
vote_leave	22473286	RobbieGibb	13006	507	8058
vote_leave	309824548	rafaelbehr	27525	1097	16764
vote_leave	319593936	Jo_Coburn	20647	210	1183
vote_leave	338335964	MatthewdAncona	29653	677	7627
vote_leave	116845797	iainjwatson	13912	3555	5483
vote_leave	332921290	carolewalkercw	7098	989	2098
vote_leave	78433570	andrewrawnsley	335461	293	1288
vote_leave	53955738	NigelNelson	6100	514	5030
vote_leave	45542770	GaryGibbonBlog	32806	77	1558
vote_leave	47599899	andybell5news	5787	770	3725
vote_leave	15778426	AndrewSparrow	57981	1067	18290
vote_leave	106118793	BBCNormanS	88136	997	20347
vote_leave	20631422	maitlis	64144	685	13105
vote_leave	492285158	ITVAllegra	49393	2956	2274
vote_leave	185306056	MichaelLCrick	133518	819	12354
vote_leave	70685388	JPonpolitics	51252	1334	2179
vote_leave	166712218	BBCJLandale	51400	486	1667
vote_leave	22460658	ChrisMasonBBC	41481	3559	35890
vote_leave	15249629	michaelsavage	19969	1871	16003
vote_leave	158038382	tombradby	58039	220	5123
vote_leave	95721440	chrisshipitv	34145	1314	29807
vote_leave	20846658	DMcCaffreySKY	12882	2781	15554
vote_leave	19525458	AmberSkyNews	14486	996	4938
vote_leave	14072988	joncraig	14567	37	3366
vote_leave	26998871	GuardianAnushka	25397	1716	11836
vote_leave	871469846	PeterBoneMP	9892	122	1334
vote_leave	19015156	MariaHutchings	2814	2388	11183
vote_leave	3342929843	Open_Britain	54302	482	7731
vote_leave	60886384	Kevin_Maguire	111899	120	19408
vote_leave	53107828	STJamesl	29222	809	23602
vote_leave	110437588	iainmartin1	43079	1769	46783
vote_leave	59471660	janemerrick23	36319	6391	35310
vote_leave	135195122	lisamarkwell	11450	566	16199
vote_leave	26985345	paulwaugh	101160	6158	60203
vote_leave	38162820	amolrajan	38388	1539	32271
vote_leave	140955302	DAaronovitch	96939	1927	72013
vote_leave	56169454	Dannythefink	324784	887	39977
vote_leave	1870998606	OborneTweets	35893	315	2272
vote_leave	3687130162	thequentinletts	5133	2	707
vote_leave	293752292	GeorgeWParker	8712	301	2250
vote_leave	27695248	nicholaswatt	31930	1590	8679
vote_leave	329818631	JBeattieMirror	8580	760	7941
vote_leave	47921172	DavidWooding	20021	981	17304
vote_leave	22146373	SamCoatesTimes	47186	3323	16056
vote_leave	17154865	kiranstacey	7996	1101	8444
vote_leave	27692596	patrickwintour	60556	873	15253
vote_leave	117428743	craigawoodhouse	13087	2471	17046
vote_leave	21177481	rowenamason	10942	2092	4952
vote_leave	412978698	LOS_Fisher	11846	1408	4934
vote_leave	162473641	SebastianEPayne	17919	1762	21141
vote_leave	119328644	jackwdoyle	2356	2222	1080
vote_leave	66673916	MattChorley	18672	1819	23030
vote_leave	20668369	georgeeaton	47249	3337	34449
vote_leave	25275453	jimwaterson	51519	2068	39963
vote_leave	249829650	benrileysmith	13595	2935	11750
vote_leave	19647329	jameskirkup	35195	1395	11809
vote_leave	24758341	elashton	21618	1031	9170
vote_leave	14073022	adamboultonSKY	97780	1180	37813
vote_leave	25984418	bbcnickrobinson	702213	428	6212
vote_leave	136004952	afneil	545892	275	35550
vote_leave	403761570	JananGanesh	58285	908	14983
vote_leave	437814330	IsabelOakeshott	54480	657	7307
vote_leave	16065140	GraemeDemianyk	4946	1176	19335
vote_leave	162044153	IsabelHardman	86224	1828	37228
vote_leave	48741041	owenjbennett	10726	1615	17304
vote_leave	31224396	peterdominiczak	6220	2405	4592
vote_leave	224568664	Steven_Swinford	3663	772	5385
vote_leave	20598137	tnewtondunn	45414	1091	14469
vote_leave	97170019	rosschawkins	30988	2265	14275
vote_leave	21910500	suttonnick	117741	1790	55658
vote_leave	35054369	ToryEurosceptic	1782	2936	6801
vote_leave	725469917844262914	EconForBrexit	2919	3985	30
vote_leave	22776133	christopherhope	27459	2973	16929
vote_leave	234714469	Stephanie_Lis	2135	914	5447
vote_leave	57602189	iealondon	13334	982	9722
vote_leave	24239414	MarkJLittlewood	9457	3055	19582
vote_leave	19058678	Mike_Fabricant	23857	966	41201
vote_leave	1215862682	dobbs_michael	5693	294	1454
vote_leave	457060718	NadineDorriesMP	31474	623	19054
vote_leave	66774405	MarkReckless	22784	609	10371
vote_leave	723903587915538432	betteroutofEU	1540	1376	1166
vote_leave	19899606	DVATW	29444	907	109881
vote_leave	283640557	timothy_stanley	33596	853	53732
vote_leave	18949349	SophyRidgeSky	71064	1932	19438
vote_leave	1423699747	aronftaylor	6325	45	30
vote_leave	117366399	FraserNelson	142422	1863	17367
vote_leave	20229729	annietrev	4819	2525	14370
vote_leave	498986721	JGForsyth	30119	1202	8181
vote_leave	131859965	PaulGoodmanCH	18273	1019	21690
vote_leave	405769757	WikiGuido	19900	1928	37512
vote_leave	459390022	JuliaHB1	55817	226	52040
vote_leave	211346617	FrancisBoulle	565771	2154	6242
vote_leave	16133363	ShippersUnbound	50634	3095	22788
vote_leave	15348883	MrHarryCole	59741	4036	107960
vote_leave	43554444	julia_reid	2702	2667	39873
vote_leave	4912226817	SJ_Powell	10347	10449	8768
vote_leave	18809812	toadmeister	55420	556	47596
vote_leave	38281180	andrealeadsom	55495	746	3282
vote_leave	21744895	HeatherWheeler	8984	469	1651
vote_leave	108587399	timloughton	14196	326	12060
vote_leave	26796376	karlmccartney	8525	238	46945
vote_leave	20132840	AndrewRosindell	6853	1121	1412
vote_leave	129569947	JWhittingdale	6605	84	123
vote_leave	15710120	MichelleDewbs	39659	3577	10548
vote_leave	705803305780436993	manchesterleave	524	892	980
vote_leave	719898916737654784	Cornwall_Leave	138	21	50
vote_leave	730118250332344320	FalkirkLeave	143	74	179
vote_leave	732123573217853440	voteleavedorset	530	1061	1096
vote_leave	730678734689316864	VoteLeaveCroy	261	382	518
vote_leave	734079384924082176	SuffolkLeave	373	568	465
vote_leave	4034890894	twvoteleave	122	201	264
vote_leave	722953111107567618	fishingforleave	1659	242	792
vote_leave	733335378250354689	leicesterleave	186	236	93
vote_leave	713431250808283136	DerbyshireLeave	419	647	1058
vote_leave	804573140	stephenson_pr	462	375	256
vote_leave	716035887814062080	Canadians4Leave	597	201	2229
vote_leave	721680895304986624	UnisonVoteLeave	271	175	285
vote_leave	727260921563910144	EalingVoteLeave	195	279	36
vote_leave	722912291746807808	BarnetVoteLeave	247	258	134
vote_leave	727880172133883904	VoteLeaveSA	244	140	206
vote_leave	706967753660506113	CamdenOut	326	1952	157
vote_leave	702665118098837508	HaringeyLeave	413	463	539
vote_leave	720670974622986245	Vote_LeaveNE	287	165	701
vote_leave	728527635916181505	leave_vote	183	49	278
vote_leave	729754342685814785	BexleyVoteLeave	168	111	637
vote_leave	720016315663179776	NewcastleLeave	331	223	73
vote_leave	721624042323750913	VoteLeaveHunts	463	1486	3257
vote_leave	185790986	cmackinlay	4590	924	2383
vote_leave	725627236368437252	voteleavebris	194	66	323
vote_leave	718770900020150272	Southwark4Leave	176	71	89
vote_leave	289823265	JakeThurmanUK	420	1470	2958
vote_leave	2233524090	OliverNorgrove	12031	4969	20441
vote_leave	902625889	Harsimrat__Kaur	1186	440	9309
vote_leave	721651216669896704	Cricket4Britain	390	449	1606
vote_leave	719833569447845890	VoteLeaveMcr	3360	2800	237
vote_leave	720938611332509699	CumbriaVL	391	398	121
vote_leave	586671909	vine	16887476	1	3494
vote_leave	18773462	JamesMoyies	9463	1304	3484
vote_leave	300844354	giles_fraser	32614	1388	10763
vote_leave	1556140357	BradenDavy	3626	4326	2346
vote_leave	716594974180188160	NIVote_Leave	616	271	636
vote_leave	2656744153	SolManOfficial	85378	285	582
vote_leave	716571215440257024	SimonBoyd18	19	5	1
vote_leave	61183568	bbclaurak	535906	1258	21975
vote_leave	3131144855	BorisJohnson	253150	45	418
vote_leave	714854344454238208	JLongworthVL	729	328	192
vote_leave	716020830086500353	football4brit	251	153	80
vote_leave	712637428192919553	UoBathVoteLeave	111	47	21
vote_leave	709341608324546560	sfbaberdeen	170	168	95
vote_leave	715911103281233920	VoteLeaveUlster	180	328	43
vote_leave	706590675442253825	sikhsforbritain	451	332	1118
vote_leave	715207429856882689	greenleaves2016	1091	188	277
vote_leave	4916471507	Johnny_Shilton	355	853	496
vote_leave	617542544	ScotsforLeave	1488	2047	235
vote_leave	713328893000810496	DundeeSfB	127	4	7
vote_leave	2752243892	RealMattKing	14976	414	733
vote_leave	3367957301	Malaysians4UK	446	451	213
vote_leave	711964324819034112	voteleavebrum	251	42	50
vote_leave	26584956	GiselaStuart	21331	299	8339
vote_leave	704373044177932288	Healthy4Britain	89	172	21
vote_leave	701794544472477705	SfbMMU	83	57	6
vote_leave	706893428798390272	SfbLancaster	225	289	37
vote_leave	32372694	wallaceme	20094	2286	115450
vote_leave	14085096	JohnRentoul	79157	351	139721
vote_leave	155353686	TBorwick	178	192	216
vote_leave	706837564259491840	VoteLeaveHarlow	41	36	0
vote_leave	707294918251827200	TheCity4Britain	788	225	1032
vote_leave	708662543506661377	VoteLeaveEHU	112	20	18
vote_leave	520183729	Jamesara	314	301	1618
