user_screen_name	friend_id	friend_screen_name	friends_#followers	friends_#followings	friends_#statuses
Nigel_Farage	2530314205	M5S_Europa	16114	594	6219
Nigel_Farage	52418188	JoeMurphyLondon	18822	848	6128
Nigel_Farage	1073798143	TotalSea	2000	342	3332
Nigel_Farage	60104479	hermannkelly	2256	1482	8830
Nigel_Farage	823796796	ukip_sththanet	2715	286	3211
Nigel_Farage	278673208	PaulJamesOakley	5759	2151	5607
Nigel_Farage	555370896	RedHotSquirrel	18527	2855	215163
Nigel_Farage	158038382	tombradby	58039	220	5123
Nigel_Farage	48515966	lucymanning	48323	1178	8405
Nigel_Farage	1417251	pressgazette	59314	12104	31220
Nigel_Farage	428333	cnnbrk	42825112	122	51691
Nigel_Farage	19709510	TelePolitics	44992	1261	54372
Nigel_Farage	53887085	jameschappers	30296	2952	13793
Nigel_Farage	16133363	ShippersUnbound	50634	3095	22788
Nigel_Farage	95721440	chrisshipitv	34145	1314	29807
Nigel_Farage	22460658	ChrisMasonBBC	41481	3559	35890
Nigel_Farage	40259056	ftwestminster	41223	408	17542
Nigel_Farage	117428743	craigawoodhouse	13087	2471	17046
Nigel_Farage	19644592	campbellclaret	359754	7527	40972
Nigel_Farage	16139649	montie	108235	657	56300
Nigel_Farage	351009963	DavidCoburnUKip	16810	14660	132402
Nigel_Farage	66673916	MattChorley	18672	1819	23030
Nigel_Farage	106118793	BBCNormanS	88136	997	20347
Nigel_Farage	21910500	suttonnick	117741	1790	55658
Nigel_Farage	22776133	christopherhope	27459	2973	16929
Nigel_Farage	112747728	iAlexhunt	2324	835	5267
Nigel_Farage	837408174	con_tacthelp	1697	1901	3727
Nigel_Farage	342025196	Ballstocancer	71473	69141	85840
Nigel_Farage	24239414	MarkJLittlewood	9457	3055	19582
Nigel_Farage	144194034	YIofficial	6191	193	6017
Nigel_Farage	130109576	SunPolitics	30454	458	23478
Nigel_Farage	330854934	DamianSurvation	3845	3378	2166
Nigel_Farage	23937508	BBCRadio4	377536	8363	59483
Nigel_Farage	18856867	zerohedge	358950	640	256846
Nigel_Farage	236937056	Coastguard_SOS	14159	15586	21716
Nigel_Farage	478679663	Steven_Woolfe	21708	753	9696
Nigel_Farage	27901753	PaulOnPolitics	4052	1955	23897
Nigel_Farage	14157134	Peston	756296	947	15240
Nigel_Farage	209020126	paulnuttallukip	22056	585	5215
Nigel_Farage	421117969	AndrewUKIP	237	11	2
Nigel_Farage	223970563	TeamCavuto	407336	197	7427
Nigel_Farage	31744257	The_AFF	6579	1662	8139
Nigel_Farage	63063973	Jump4Heroes	4014	1169	4063
Nigel_Farage	74117081	PoppyLegion	191725	577	15759
Nigel_Farage	326188177	Race2Recovery	11575	402	17919
Nigel_Farage	22159580	ZacGoldsmith	63436	738	10424
Nigel_Farage	358204197	UKIP	141586	4805	31499
Nigel_Farage	26998871	GuardianAnushka	25397	1716	11836
Nigel_Farage	331672974	theJeremyVine	577509	6564	34616
Nigel_Farage	27519184	PhilPacker	6986	634	6794
Nigel_Farage	19553548	SSAFA	43256	2978	12058
Nigel_Farage	38709313	ArmedForcesDay	56437	343	2784
Nigel_Farage	253230983	UKIPJaneCollins	278	6	8
Nigel_Farage	136004952	afneil	545892	275	35550
Nigel_Farage	53955738	NigelNelson	6100	514	5030
Nigel_Farage	196994616	eucopresident	401915	368	4664
Nigel_Farage	190596622	SkyIanKingLive	20707	893	17888
Nigel_Farage	55565129	Andrew_ComRes	9059	1547	7654
Nigel_Farage	27695248	nicholaswatt	31930	1590	8679
Nigel_Farage	221795831	ukipmeps	7591	82	2287
Nigel_Farage	110122129	ProjMobility	2911	783	6621
Nigel_Farage	57420624	AllisterHeath	36523	827	9888
Nigel_Farage	85794542	DanielJHannan	91821	500	12135
Nigel_Farage	130190749	GawainTowler	7655	4087	67087
Nigel_Farage	185306056	MichaelLCrick	133518	819	12354
Nigel_Farage	108882900	RogerHelmerMEP	14339	59	17884
Nigel_Farage	127503320	SpecCoffeeHouse	42287	345	17040
Nigel_Farage	15249629	michaelsavage	19969	1871	16003
Nigel_Farage	19602678	edwest	12577	1163	41163
Nigel_Farage	52677972	vincentmoss	11561	2507	5603
Nigel_Farage	49922100	boultonandco	2012	9	426
Nigel_Farage	36042554	RoyalFamily	2561457	477	23718
Nigel_Farage	19647329	jameskirkup	35195	1395	11809
Nigel_Farage	20141640	CentralLobby	17887	1574	18861
Nigel_Farage	89494374	PatJHennessy	16650	751	17738
Nigel_Farage	16683666	spectator	91695	460	46121
Nigel_Farage	5402612	BBCBreaking	26085043	3	30025
Nigel_Farage	14304714	ASI	30276	285	10495
Nigel_Farage	14072988	joncraig	14567	37	3366
Nigel_Farage	158021529	oflynnmep	28658	3770	60086
Nigel_Farage	14569869	Channel4News	1223821	3253	82514
Nigel_Farage	8100852	SkyNewsBoulton	7506	1	3483
Nigel_Farage	59471660	janemerrick23	36319	6391	35310
Nigel_Farage	130931982	reporterboy	12448	2109	66173
Nigel_Farage	25097735	DouglasCarswell	52018	1365	35487
Nigel_Farage	14431416	isaby	13229	1478	6294
Nigel_Farage	14072907	joeyfjones	21759	762	6167
Nigel_Farage	7916972	SkyNewsPolitics	9932	2	8077
Nigel_Farage	19530134	EvanHD	433932	912	9842
Nigel_Farage	60886384	Kevin_Maguire	111899	120	19408
Nigel_Farage	61183568	bbclaurak	535906	1258	21975
Nigel_Farage	26985345	paulwaugh	101160	6158	60203
Nigel_Farage	29943926	tfa4freedom	9547	4002	6484
Nigel_Farage	7587032	SkyNews	3577358	15	224736
Nigel_Farage	14073022	adamboultonSKY	97780	1180	37813
Nigel_Farage	130104942	BBCJonSopel	54829	563	3450
Nigel_Farage	33852508	gabyhinsliff	51107	1641	51833
Nigel_Farage	8170292	BBCr4today	560810	13988	43780
Nigel_Farage	14072931	skynewsniall	15262	2279	21081
Nigel_Farage	87416722	SkyNewsBreak	2303416	3	36885
Nigel_Farage	25984418	bbcnickrobinson	702213	428	6212
Nigel_Farage	15778426	AndrewSparrow	57981	1067	18290
Nigel_Farage	117366399	FraserNelson	142422	1863	17367
Nigel_Farage	44579763	tobyhelm	19343	1790	3775
Nigel_Farage	47921172	DavidWooding	20021	981	17304
Nigel_Farage	150557711	EFDgroup	4606	196	4469
Nigel_Farage	19525458	AmberSkyNews	14486	996	4938
Nigel_Farage	68213392	yourmeps	1830	669	9315
Nigel_Farage	15348883	MrHarryCole	59741	4036	107960
Nigel_Farage	20045167	edwardnorthey	753	2258	4868
Nigel_Farage	20699709	bbcquestiontime	373671	426	13459
Nigel_Farage	20846658	DMcCaffreySKY	12882	2781	15554
Nigel_Farage	59753891	ChristianJMay	7809	896	23311
Nigel_Farage	47636400	GdnPolitics	222957	2469	39577
Nigel_Farage	90444172	SkyNewsBen	702	1237	2587
Nigel_Farage	26477224	BBCLondonNews	94615	918	21781
Nigel_Farage	21754620	BBCRadioLondon	44322	4478	29577
Nigel_Farage	18949349	SophyRidgeSky	71064	1932	19438
Nigel_Farage	66774405	MarkReckless	22784	609	10371
Nigel_Farage	85236934	FORCES1	175	157	91
Nigel_Farage	97170019	rosschawkins	30988	2265	14275
Nigel_Farage	14418061	MarkAOliver	1788	1746	615
Nigel_Farage	44363615	Rethink_	140430	4039	14410
Nigel_Farage	111560720	Forest_Smoking	1703	159	7163
Nigel_Farage	22473844	daily_politics	129264	4506	44757
Nigel_Farage	65322179	OpenEurope	43775	1027	53736
Nigel_Farage	104811393	WalesPolitics	15490	174	27045
Nigel_Farage	109221109	oliver_wright	6221	928	3291
Nigel_Farage	87650496	skynewssarah	19470	672	7021
Nigel_Farage	23076449	TimGatt	13673	2366	64327
Nigel_Farage	17511655	alexralph	2354	1354	2108
Nigel_Farage	20543416	BBCNewsnight	418742	1067	25141
Nigel_Farage	17062358	krishgm	414946	3296	27245
Nigel_Farage	18907163	svobodni	4968	0	4012
Nigel_Farage	21322408	raymondfinch	2888	3737	2776
Nigel_Farage	17895820	Daily_Express	590503	474	220099
Nigel_Farage	22146373	SamCoatesTimes	47186	3323	16056
Nigel_Farage	23412707	andyf66	22	5	6
Nigel_Farage	14190551	tom_watson	224277	17546	50669
Nigel_Farage	22800916	Michael_Heaver	9912	856	30403
Nigel_Farage	465973	GuidoFawkes	215662	30	83622
Nigel_Farage	5838002	IainDale	81275	2295	62503
